Date,date,date,price,info
23.10.2006,Oct-06,2006,12.49,
24.10.2006,Oct-06,2006,12.47,
25.10.2006,Oct-06,2006,11.93,
26.10.2006,Oct-06,2006,12.08,
27.10.2006,Oct-06,2006,11.73,
28.10.2006,Oct-06,2006,#N/A,
29.10.2006,Oct-06,2006,#N/A,
30.10.2006,Oct-06,2006,10.75,
31.10.2006,Oct-06,2006,10.73,
01.11.2006,Nov-06,2006,11.1,
02.11.2006,Nov-06,2006,10.71,
03.11.2006,Nov-06,2006,10.58,
04.11.2006,Nov-06,2006,#N/A,
05.11.2006,Nov-06,2006,#N/A,
06.11.2006,Nov-06,2006,10.33,
07.11.2006,Nov-06,2006,9.38,
08.11.2006,Nov-06,2006,9.45,
09.11.2006,Nov-06,2006,9.49,
10.11.2006,Nov-06,2006,8.64,
11.11.2006,Nov-06,2006,#N/A,
12.11.2006,Nov-06,2006,#N/A,
13.11.2006,Nov-06,2006,8.36,
14.11.2006,Nov-06,2006,9.09,
15.11.2006,Nov-06,2006,9.06,
16.11.2006,Nov-06,2006,8.57,
17.11.2006,Nov-06,2006,8.58,
18.11.2006,Nov-06,2006,#N/A,
19.11.2006,Nov-06,2006,#N/A,
20.11.2006,Nov-06,2006,8.56,
21.11.2006,Nov-06,2006,8.68,
22.11.2006,Nov-06,2006,8.66,
23.11.2006,Nov-06,2006,8.71,
24.11.2006,Nov-06,2006,9.03,
25.11.2006,Nov-06,2006,#N/A,
26.11.2006,Nov-06,2006,#N/A,
27.11.2006,Nov-06,2006,8.9,
28.11.2006,Nov-06,2006,8.57,
29.11.2006,Nov-06,2006,8.08,
30.11.2006,Nov-06,2006,7.87,
01.12.2006,Dec-06,2006,7.33,
02.12.2006,Dec-06,2006,#N/A,
03.12.2006,Dec-06,2006,#N/A,
04.12.2006,Dec-06,2006,6.93,
05.12.2006,Dec-06,2006,6.7,
06.12.2006,Dec-06,2006,7.06,
07.12.2006,Dec-06,2006,7.28,
08.12.2006,Dec-06,2006,7.19,
09.12.2006,Dec-06,2006,#N/A,
10.12.2006,Dec-06,2006,#N/A,
11.12.2006,Dec-06,2006,7.01,
12.12.2006,Dec-06,2006,6.8,
13.12.2006,Dec-06,2006,6.42,
14.12.2006,Dec-06,2006,6.35,
15.12.2006,Dec-06,2006,6.53,
16.12.2006,Dec-06,2006,#N/A,
17.12.2006,Dec-06,2006,#N/A,
18.12.2006,Dec-06,2006,6.52,
19.12.2006,Dec-06,2006,6.54,
20.12.2006,Dec-06,2006,6.54,
21.12.2006,Dec-06,2006,6.62,
22.12.2006,Dec-06,2006,6.85,
23.12.2006,Dec-06,2006,#N/A,
24.12.2006,Dec-06,2006,#N/A,
25.12.2006,Dec-06,2006,#N/A,
26.12.2006,Dec-06,2006,#N/A,
27.12.2006,Dec-06,2006,6.6,
28.12.2006,Dec-06,2006,6.59,
29.12.2006,Dec-06,2006,6.55,
30.12.2006,Dec-06,2006,#N/A,
31.12.2006,Dec-06,2006,#N/A,
01.01.2007,Jan-07,2007,#N/A,
02.01.2007,Jan-07,2007,5.53,
03.01.2007,Jan-07,2007,4.93,
04.01.2007,Jan-07,2007,4.83,
05.01.2007,Jan-07,2007,4.8,
06.01.2007,Jan-07,2007,#N/A,
07.01.2007,Jan-07,2007,#N/A,
08.01.2007,Jan-07,2007,3.87,
09.01.2007,Jan-07,2007,3.54,
10.01.2007,Jan-07,2007,3.81,
11.01.2007,Jan-07,2007,4.03,
12.01.2007,Jan-07,2007,3.99,
13.01.2007,Jan-07,2007,#N/A,
14.01.2007,Jan-07,2007,#N/A,
15.01.2007,Jan-07,2007,4.2,
16.01.2007,Jan-07,2007,4.23,
17.01.2007,Jan-07,2007,4.1,
18.01.2007,Jan-07,2007,3.93,
19.01.2007,Jan-07,2007,3.9,
20.01.2007,Jan-07,2007,#N/A,
21.01.2007,Jan-07,2007,#N/A,
22.01.2007,Jan-07,2007,3.83,
23.01.2007,Jan-07,2007,3.67,
24.01.2007,Jan-07,2007,3.41,
25.01.2007,Jan-07,2007,3.24,
26.01.2007,Jan-07,2007,3,
27.01.2007,Jan-07,2007,#N/A,
28.01.2007,Jan-07,2007,#N/A,
29.01.2007,Jan-07,2007,2.38,
30.01.2007,Jan-07,2007,2.36,
31.01.2007,Jan-07,2007,2.28,
01.02.2007,Feb-07,2007,2.18,
02.02.2007,Feb-07,2007,2.03,
03.02.2007,Feb-07,2007,#N/A,
04.02.2007,Feb-07,2007,#N/A,
05.02.2007,Feb-07,2007,1.73,
06.02.2007,Feb-07,2007,1.4,
07.02.2007,Feb-07,2007,1.33,
08.02.2007,Feb-07,2007,1.44,
09.02.2007,Feb-07,2007,1.55,
10.02.2007,Feb-07,2007,#N/A,
11.02.2007,Feb-07,2007,#N/A,
12.02.2007,Feb-07,2007,1.38,
13.02.2007,Feb-07,2007,1.22,
14.02.2007,Feb-07,2007,1.16,
15.02.2007,Feb-07,2007,1.1,
16.02.2007,Feb-07,2007,1.06,
17.02.2007,Feb-07,2007,#N/A,
18.02.2007,Feb-07,2007,#N/A,
19.02.2007,Feb-07,2007,0.82,
20.02.2007,Feb-07,2007,0.78,
21.02.2007,Feb-07,2007,0.9,
22.02.2007,Feb-07,2007,0.78,
23.02.2007,Feb-07,2007,0.85,
24.02.2007,Feb-07,2007,#N/A,
25.02.2007,Feb-07,2007,#N/A,
26.02.2007,Feb-07,2007,0.9,
27.02.2007,Feb-07,2007,0.91,
28.02.2007,Feb-07,2007,0.94,
01.03.2007,Mar-07,2007,0.94,
02.03.2007,Mar-07,2007,1.04,
03.03.2007,Mar-07,2007,#N/A,
04.03.2007,Mar-07,2007,#N/A,
05.03.2007,Mar-07,2007,0.95,
06.03.2007,Mar-07,2007,0.99,
07.03.2007,Mar-07,2007,1.08,
08.03.2007,Mar-07,2007,1.08,
09.03.2007,Mar-07,2007,1.3,
10.03.2007,Mar-07,2007,#N/A,
11.03.2007,Mar-07,2007,#N/A,
12.03.2007,Mar-07,2007,1.28,
13.03.2007,Mar-07,2007,1.25,
14.03.2007,Mar-07,2007,1.18,
15.03.2007,Mar-07,2007,1.1,
16.03.2007,Mar-07,2007,1.15,
17.03.2007,Mar-07,2007,#N/A,
18.03.2007,Mar-07,2007,#N/A,
19.03.2007,Mar-07,2007,1.08,
20.03.2007,Mar-07,2007,0.99,
21.03.2007,Mar-07,2007,1,
22.03.2007,Mar-07,2007,0.98,
23.03.2007,Mar-07,2007,0.97,
24.03.2007,Mar-07,2007,#N/A,
25.03.2007,Mar-07,2007,#N/A,
26.03.2007,Mar-07,2007,0.96,
27.03.2007,Mar-07,2007,0.99,
28.03.2007,Mar-07,2007,1.13,
29.03.2007,Mar-07,2007,1.33,
30.03.2007,Mar-07,2007,1.25,
31.03.2007,Mar-07,2007,#N/A,
01.04.2007,Apr-07,2007,#N/A,
02.04.2007,Apr-07,2007,0.94,
03.04.2007,Apr-07,2007,0.86,
04.04.2007,Apr-07,2007,0.8,
05.04.2007,Apr-07,2007,0.78,
06.04.2007,Apr-07,2007,#N/A,
07.04.2007,Apr-07,2007,#N/A,
08.04.2007,Apr-07,2007,#N/A,
09.04.2007,Apr-07,2007,#N/A,
10.04.2007,Apr-07,2007,0.8,
11.04.2007,Apr-07,2007,0.79,
12.04.2007,Apr-07,2007,0.79,
13.04.2007,Apr-07,2007,0.73,
14.04.2007,Apr-07,2007,#N/A,
15.04.2007,Apr-07,2007,#N/A,
16.04.2007,Apr-07,2007,0.7,
17.04.2007,Apr-07,2007,0.66,
18.04.2007,Apr-07,2007,0.52,
19.04.2007,Apr-07,2007,0.47,
20.04.2007,Apr-07,2007,0.58,
21.04.2007,Apr-07,2007,#N/A,
22.04.2007,Apr-07,2007,#N/A,
23.04.2007,Apr-07,2007,0.64,
24.04.2007,Apr-07,2007,0.64,
25.04.2007,Apr-07,2007,0.62,
26.04.2007,Apr-07,2007,0.55,
27.04.2007,Apr-07,2007,0.52,
28.04.2007,Apr-07,2007,#N/A,
29.04.2007,Apr-07,2007,#N/A,
30.04.2007,Apr-07,2007,0.5,
01.05.2007,May-07,2007,#N/A,
02.05.2007,May-07,2007,0.5,
03.05.2007,May-07,2007,0.49,
04.05.2007,May-07,2007,0.5,
05.05.2007,May-07,2007,#N/A,
06.05.2007,May-07,2007,#N/A,
07.05.2007,May-07,2007,0.5,
08.05.2007,May-07,2007,0.47,
09.05.2007,May-07,2007,0.41,
10.05.2007,May-07,2007,0.27,
11.05.2007,May-07,2007,0.29,
12.05.2007,May-07,2007,#N/A,
13.05.2007,May-07,2007,#N/A,
14.05.2007,May-07,2007,0.3,
15.05.2007,May-07,2007,0.26,
16.05.2007,May-07,2007,0.28,
17.05.2007,May-07,2007,#N/A,
18.05.2007,May-07,2007,0.27,
19.05.2007,May-07,2007,#N/A,
20.05.2007,May-07,2007,#N/A,
21.05.2007,May-07,2007,0.27,
22.05.2007,May-07,2007,0.27,
23.05.2007,May-07,2007,0.27,
24.05.2007,May-07,2007,0.28,
25.05.2007,May-07,2007,0.26,
26.05.2007,May-07,2007,#N/A,
27.05.2007,May-07,2007,#N/A,
28.05.2007,May-07,2007,#N/A,
29.05.2007,May-07,2007,0.25,
30.05.2007,May-07,2007,0.24,
31.05.2007,May-07,2007,0.24,
01.06.2007,Jun-07,2007,0.24,
02.06.2007,Jun-07,2007,#N/A,
03.06.2007,Jun-07,2007,#N/A,
04.06.2007,Jun-07,2007,0.24,
05.06.2007,Jun-07,2007,0.25,
06.06.2007,Jun-07,2007,0.26,
07.06.2007,Jun-07,2007,0.24,
08.06.2007,Jun-07,2007,0.25,
09.06.2007,Jun-07,2007,#N/A,
10.06.2007,Jun-07,2007,#N/A,
11.06.2007,Jun-07,2007,0.23,
12.06.2007,Jun-07,2007,0.21,
13.06.2007,Jun-07,2007,0.19,
14.06.2007,Jun-07,2007,0.16,
15.06.2007,Jun-07,2007,0.15,
16.06.2007,Jun-07,2007,#N/A,
17.06.2007,Jun-07,2007,#N/A,
18.06.2007,Jun-07,2007,0.12,
19.06.2007,Jun-07,2007,0.12,
20.06.2007,Jun-07,2007,0.12,
21.06.2007,Jun-07,2007,0.11,
22.06.2007,Jun-07,2007,0.1,
23.06.2007,Jun-07,2007,#N/A,
24.06.2007,Jun-07,2007,#N/A,
25.06.2007,Jun-07,2007,0.08,
26.06.2007,Jun-07,2007,0.1,
27.06.2007,Jun-07,2007,0.11,
28.06.2007,Jun-07,2007,0.11,
29.06.2007,Jun-07,2007,0.12,
30.06.2007,Jun-07,2007,#N/A,
01.07.2007,Jul-07,2007,#N/A,
02.07.2007,Jul-07,2007,0.12,
03.07.2007,Jul-07,2007,0.11,
04.07.2007,Jul-07,2007,0.1,
05.07.2007,Jul-07,2007,0.1,
06.07.2007,Jul-07,2007,0.13,
07.07.2007,Jul-07,2007,#N/A,
08.07.2007,Jul-07,2007,#N/A,
09.07.2007,Jul-07,2007,0.12,
10.07.2007,Jul-07,2007,0.11,
11.07.2007,Jul-07,2007,0.11,
12.07.2007,Jul-07,2007,0.11,
13.07.2007,Jul-07,2007,0.12,
14.07.2007,Jul-07,2007,#N/A,
15.07.2007,Jul-07,2007,#N/A,
16.07.2007,Jul-07,2007,0.11,
17.07.2007,Jul-07,2007,0.11,
18.07.2007,Jul-07,2007,0.11,
19.07.2007,Jul-07,2007,0.1,
20.07.2007,Jul-07,2007,0.11,
21.07.2007,Jul-07,2007,#N/A,
22.07.2007,Jul-07,2007,#N/A,
23.07.2007,Jul-07,2007,0.1,
24.07.2007,Jul-07,2007,0.11,
25.07.2007,Jul-07,2007,0.11,
26.07.2007,Jul-07,2007,0.11,
27.07.2007,Jul-07,2007,0.11,
28.07.2007,Jul-07,2007,#N/A,
29.07.2007,Jul-07,2007,#N/A,
30.07.2007,Jul-07,2007,0.1,
31.07.2007,Jul-07,2007,0.1,
01.08.2007,Aug-07,2007,0.1,
02.08.2007,Aug-07,2007,0.09,
03.08.2007,Aug-07,2007,0.09,
04.08.2007,Aug-07,2007,#N/A,
05.08.2007,Aug-07,2007,#N/A,
06.08.2007,Aug-07,2007,0.09,
07.08.2007,Aug-07,2007,0.08,
08.08.2007,Aug-07,2007,0.08,
09.08.2007,Aug-07,2007,0.08,
10.08.2007,Aug-07,2007,0.09,
11.08.2007,Aug-07,2007,#N/A,
12.08.2007,Aug-07,2007,#N/A,
13.08.2007,Aug-07,2007,0.08,
14.08.2007,Aug-07,2007,0.08,
15.08.2007,Aug-07,2007,0.09,
16.08.2007,Aug-07,2007,0.09,
17.08.2007,Aug-07,2007,0.09,
18.08.2007,Aug-07,2007,#N/A,
19.08.2007,Aug-07,2007,#N/A,
20.08.2007,Aug-07,2007,0.08,
21.08.2007,Aug-07,2007,0.09,
22.08.2007,Aug-07,2007,0.08,
23.08.2007,Aug-07,2007,0.09,
24.08.2007,Aug-07,2007,0.09,
25.08.2007,Aug-07,2007,#N/A,
26.08.2007,Aug-07,2007,#N/A,
27.08.2007,Aug-07,2007,0.09,
28.08.2007,Aug-07,2007,0.09,
29.08.2007,Aug-07,2007,0.09,
30.08.2007,Aug-07,2007,0.09,
31.08.2007,Aug-07,2007,0.09,
01.09.2007,Sep-07,2007,#N/A,
02.09.2007,Sep-07,2007,#N/A,
03.09.2007,Sep-07,2007,0.09,
04.09.2007,Sep-07,2007,0.09,
05.09.2007,Sep-07,2007,0.08,
06.09.2007,Sep-07,2007,0.07,
07.09.2007,Sep-07,2007,0.08,
08.09.2007,Sep-07,2007,#N/A,
09.09.2007,Sep-07,2007,#N/A,
10.09.2007,Sep-07,2007,0.07,
11.09.2007,Sep-07,2007,0.07,
12.09.2007,Sep-07,2007,0.07,
13.09.2007,Sep-07,2007,0.07,
14.09.2007,Sep-07,2007,0.06,
15.09.2007,Sep-07,2007,#N/A,
16.09.2007,Sep-07,2007,#N/A,
17.09.2007,Sep-07,2007,0.05,
18.09.2007,Sep-07,2007,0.05,
19.09.2007,Sep-07,2007,0.05,
20.09.2007,Sep-07,2007,0.06,
21.09.2007,Sep-07,2007,0.06,
22.09.2007,Sep-07,2007,#N/A,
23.09.2007,Sep-07,2007,#N/A,
24.09.2007,Sep-07,2007,0.05,
25.09.2007,Sep-07,2007,0.05,
26.09.2007,Sep-07,2007,0.05,
27.09.2007,Sep-07,2007,0.06,
28.09.2007,Sep-07,2007,0.07,
29.09.2007,Sep-07,2007,#N/A,
30.09.2007,Sep-07,2007,#N/A,
01.10.2007,Oct-07,2007,0.05,
02.10.2007,Oct-07,2007,0.04,
03.10.2007,Oct-07,2007,#N/A,
04.10.2007,Oct-07,2007,0.04,
05.10.2007,Oct-07,2007,0.05,
06.10.2007,Oct-07,2007,#N/A,
07.10.2007,Oct-07,2007,#N/A,
08.10.2007,Oct-07,2007,0.05,
09.10.2007,Oct-07,2007,0.05,
10.10.2007,Oct-07,2007,0.05,
11.10.2007,Oct-07,2007,0.04,
12.10.2007,Oct-07,2007,0.04,
13.10.2007,Oct-07,2007,#N/A,
14.10.2007,Oct-07,2007,#N/A,
15.10.2007,Oct-07,2007,0.04,
16.10.2007,Oct-07,2007,0.05,
17.10.2007,Oct-07,2007,0.04,
18.10.2007,Oct-07,2007,0.04,
19.10.2007,Oct-07,2007,0.04,
20.10.2007,Oct-07,2007,#N/A,
21.10.2007,Oct-07,2007,#N/A,
22.10.2007,Oct-07,2007,0.04,
23.10.2007,Oct-07,2007,0.06,
24.10.2007,Oct-07,2007,0.06,
25.10.2007,Oct-07,2007,0.06,
26.10.2007,Oct-07,2007,0.06,
27.10.2007,Oct-07,2007,#N/A,
28.10.2007,Oct-07,2007,#N/A,
29.10.2007,Oct-07,2007,0.05,
30.10.2007,Oct-07,2007,0.05,
31.10.2007,Oct-07,2007,0.06,
01.11.2007,Nov-07,2007,0.07,
02.11.2007,Nov-07,2007,0.05,
03.11.2007,Nov-07,2007,#N/A,
04.11.2007,Nov-07,2007,#N/A,
05.11.2007,Nov-07,2007,0.06,
06.11.2007,Nov-07,2007,0.06,
07.11.2007,Nov-07,2007,0.07,
08.11.2007,Nov-07,2007,0.1,
09.11.2007,Nov-07,2007,0.1,
10.11.2007,Nov-07,2007,#N/A,
11.11.2007,Nov-07,2007,#N/A,
12.11.2007,Nov-07,2007,0.1,
13.11.2007,Nov-07,2007,0.09,
14.11.2007,Nov-07,2007,0.08,
15.11.2007,Nov-07,2007,0.07,
16.11.2007,Nov-07,2007,0.08,
17.11.2007,Nov-07,2007,#N/A,
18.11.2007,Nov-07,2007,#N/A,
19.11.2007,Nov-07,2007,0.07,
20.11.2007,Nov-07,2007,0.06,
21.11.2007,Nov-07,2007,0.06,
22.11.2007,Nov-07,2007,0.06,
23.11.2007,Nov-07,2007,0.05,
24.11.2007,Nov-07,2007,#N/A,
25.11.2007,Nov-07,2007,#N/A,
26.11.2007,Nov-07,2007,0.05,
27.11.2007,Nov-07,2007,0.05,
28.11.2007,Nov-07,2007,0.05,
29.11.2007,Nov-07,2007,0.05,
30.11.2007,Nov-07,2007,0.05,
01.12.2007,Dec-07,2007,#N/A,
02.12.2007,Dec-07,2007,#N/A,
03.12.2007,Dec-07,2007,0.03,
04.12.2007,Dec-07,2007,0.04,
05.12.2007,Dec-07,2007,0.03,
06.12.2007,Dec-07,2007,0.03,
07.12.2007,Dec-07,2007,0.03,
08.12.2007,Dec-07,2007,#N/A,
09.12.2007,Dec-07,2007,#N/A,
10.12.2007,Dec-07,2007,0.03,
11.12.2007,Dec-07,2007,0.02,
12.12.2007,Dec-07,2007,0.02,
13.12.2007,Dec-07,2007,0.02,
14.12.2007,Dec-07,2007,0.01,
15.12.2007,Dec-07,2007,#N/A,
16.12.2007,Dec-07,2007,#N/A,
17.12.2007,Dec-07,2007,0.03,
18.12.2007,Dec-07,2007,0.02,
19.12.2007,Dec-07,2007,0.02,
20.12.2007,Dec-07,2007,0.02,
21.12.2007,Dec-07,2007,0.02,
22.12.2007,Dec-07,2007,#N/A,
23.12.2007,Dec-07,2007,#N/A,
24.12.2007,Dec-07,2007,#N/A,
25.12.2007,Dec-07,2007,#N/A,
26.12.2007,Dec-07,2007,#N/A,
27.12.2007,Dec-07,2007,0.02,
28.12.2007,Dec-07,2007,0.02,
29.12.2007,Dec-07,2007,#N/A,
30.12.2007,Dec-07,2007,#N/A,
31.12.2007,Dec-07,2007,#N/A,
01.01.2008,Jan-08,2008,#N/A,0
02.01.2008,Jan-08,2008,0.02,1
03.01.2008,Jan-08,2008,0.02,
04.01.2008,Jan-08,2008,0.02,
05.01.2008,Jan-08,2008,#N/A,
06.01.2008,Jan-08,2008,#N/A,
07.01.2008,Jan-08,2008,0.02,
08.01.2008,Jan-08,2008,0.03,
09.01.2008,Jan-08,2008,0.02,
10.01.2008,Jan-08,2008,0.03,
11.01.2008,Jan-08,2008,0.03,
12.01.2008,Jan-08,2008,#N/A,
13.01.2008,Jan-08,2008,#N/A,
14.01.2008,Jan-08,2008,0.04,
15.01.2008,Jan-08,2008,0.04,
16.01.2008,Jan-08,2008,0.04,
17.01.2008,Jan-08,2008,0.04,
18.01.2008,Jan-08,2008,0.03,
19.01.2008,Jan-08,2008,#N/A,
20.01.2008,Jan-08,2008,#N/A,
21.01.2008,Jan-08,2008,0.02,
22.01.2008,Jan-08,2008,0.03,
23.01.2008,Jan-08,2008,0.03,
24.01.2008,Jan-08,2008,0.03,
25.01.2008,Jan-08,2008,0.03,
26.01.2008,Jan-08,2008,#N/A,
27.01.2008,Jan-08,2008,#N/A,
28.01.2008,Jan-08,2008,0.03,
29.01.2008,Jan-08,2008,0.03,
30.01.2008,Jan-08,2008,0.02,
31.01.2008,Jan-08,2008,0.03,
01.02.2008,Feb-08,2008,0.03,
02.02.2008,Feb-08,2008,#N/A,
03.02.2008,Feb-08,2008,#N/A,
04.02.2008,Feb-08,2008,0.02,
05.02.2008,Feb-08,2008,0.03,
06.02.2008,Feb-08,2008,0.03,
07.02.2008,Feb-08,2008,0.02,
08.02.2008,Feb-08,2008,0.03,
09.02.2008,Feb-08,2008,#N/A,
10.02.2008,Feb-08,2008,#N/A,
11.02.2008,Feb-08,2008,0.02,
12.02.2008,Feb-08,2008,0.02,
13.02.2008,Feb-08,2008,0.03,
14.02.2008,Feb-08,2008,0.03,
15.02.2008,Feb-08,2008,0.02,
16.02.2008,Feb-08,2008,#N/A,
17.02.2008,Feb-08,2008,#N/A,
18.02.2008,Feb-08,2008,0.03,
19.02.2008,Feb-08,2008,0.03,
20.02.2008,Feb-08,2008,0.04,
21.02.2008,Feb-08,2008,0.03,
22.02.2008,Feb-08,2008,0.04,
23.02.2008,Feb-08,2008,#N/A,
24.02.2008,Feb-08,2008,#N/A,
25.02.2008,Feb-08,2008,0.04,
26.02.2008,Feb-08,2008,0.03,
27.02.2008,Feb-08,2008,0.03,
28.02.2008,Feb-08,2008,0.04,
29.02.2008,Feb-08,2008,0.04,
01.03.2008,Mar-08,2008,#N/A,
02.03.2008,Mar-08,2008,#N/A,
03.03.2008,Mar-08,2008,0.03,
04.03.2008,Mar-08,2008,0.03,
05.03.2008,Mar-08,2008,0.03,
06.03.2008,Mar-08,2008,0.03,
07.03.2008,Mar-08,2008,0.03,
08.03.2008,Mar-08,2008,#N/A,
09.03.2008,Mar-08,2008,#N/A,
10.03.2008,Mar-08,2008,0.02,
11.03.2008,Mar-08,2008,0.01,
12.03.2008,Mar-08,2008,0.01,
13.03.2008,Mar-08,2008,0.01,
14.03.2008,Mar-08,2008,0.01,
15.03.2008,Mar-08,2008,#N/A,
16.03.2008,Mar-08,2008,#N/A,
17.03.2008,Mar-08,2008,0.02,
18.03.2008,Mar-08,2008,0.02,
19.03.2008,Mar-08,2008,0.02,
20.03.2008,Mar-08,2008,0.02,
21.03.2008,Mar-08,2008,#N/A,
22.03.2008,Mar-08,2008,#N/A,
23.03.2008,Mar-08,2008,#N/A,
24.03.2008,Mar-08,2008,#N/A,
25.03.2008,Mar-08,2008,21.89,
26.03.2008,Mar-08,2008,21.88,
27.03.2008,Mar-08,2008,21.59,
28.03.2008,Mar-08,2008,21.05,
29.03.2008,Mar-08,2008,#N/A,
30.03.2008,Mar-08,2008,#N/A,
31.03.2008,Mar-08,2008,21.57,
01.04.2008,Apr-08,2008,22.02,
02.04.2008,Apr-08,2008,22.4,
03.04.2008,Apr-08,2008,23.05,
04.04.2008,Apr-08,2008,22.72,
05.04.2008,Apr-08,2008,#N/A,
06.04.2008,Apr-08,2008,#N/A,
07.04.2008,Apr-08,2008,23.25,
08.04.2008,Apr-08,2008,23.27,
09.04.2008,Apr-08,2008,23.24,
10.04.2008,Apr-08,2008,23.87,
11.04.2008,Apr-08,2008,23.87,
12.04.2008,Apr-08,2008,#N/A,
13.04.2008,Apr-08,2008,#N/A,
14.04.2008,Apr-08,2008,24.6,
15.04.2008,Apr-08,2008,24.78,
16.04.2008,Apr-08,2008,24.78,
17.04.2008,Apr-08,2008,24.29,
18.04.2008,Apr-08,2008,24.02,
19.04.2008,Apr-08,2008,#N/A,
20.04.2008,Apr-08,2008,#N/A,
21.04.2008,Apr-08,2008,24.84,
22.04.2008,Apr-08,2008,24.91,
23.04.2008,Apr-08,2008,24.6,
24.04.2008,Apr-08,2008,24.6,
25.04.2008,Apr-08,2008,24.27,
26.04.2008,Apr-08,2008,#N/A,
27.04.2008,Apr-08,2008,#N/A,
28.04.2008,Apr-08,2008,24.32,
29.04.2008,Apr-08,2008,23.74,
30.04.2008,Apr-08,2008,23.85,
01.05.2008,May-08,2008,#N/A,
02.05.2008,May-08,2008,23.86,
03.05.2008,May-08,2008,#N/A,
04.05.2008,May-08,2008,#N/A,
05.05.2008,May-08,2008,24.83,
06.05.2008,May-08,2008,24.82,
07.05.2008,May-08,2008,24.85,
08.05.2008,May-08,2008,24.78,
09.05.2008,May-08,2008,24.69,
10.05.2008,May-08,2008,#N/A,
11.05.2008,May-08,2008,#N/A,
12.05.2008,May-08,2008,#N/A,
13.05.2008,May-08,2008,24.46,
14.05.2008,May-08,2008,24.08,
15.05.2008,May-08,2008,24.6,
16.05.2008,May-08,2008,24.36,
17.05.2008,May-08,2008,#N/A,
18.05.2008,May-08,2008,#N/A,
19.05.2008,May-08,2008,24.83,
20.05.2008,May-08,2008,24.85,
21.05.2008,May-08,2008,25.12,
22.05.2008,May-08,2008,25.45,
23.05.2008,May-08,2008,25.37,
24.05.2008,May-08,2008,#N/A,
25.05.2008,May-08,2008,#N/A,
26.05.2008,May-08,2008,25.7,
27.05.2008,May-08,2008,25.98,
28.05.2008,May-08,2008,25.87,
29.05.2008,May-08,2008,26.05,
30.05.2008,May-08,2008,26.7,
31.05.2008,May-08,2008,#N/A,
01.06.2008,Jun-08,2008,#N/A,
02.06.2008,Jun-08,2008,25.18,
03.06.2008,Jun-08,2008,26.68,
04.06.2008,Jun-08,2008,26.28,
05.06.2008,Jun-08,2008,26.06,
06.06.2008,Jun-08,2008,27.05,
07.06.2008,Jun-08,2008,#N/A,
08.06.2008,Jun-08,2008,#N/A,
09.06.2008,Jun-08,2008,27.05,
10.06.2008,Jun-08,2008,26.77,
11.06.2008,Jun-08,2008,26.71,
12.06.2008,Jun-08,2008,26.62,
13.06.2008,Jun-08,2008,26.42,
14.06.2008,Jun-08,2008,#N/A,
15.06.2008,Jun-08,2008,#N/A,
16.06.2008,Jun-08,2008,27.24,
17.06.2008,Jun-08,2008,26.77,
18.06.2008,Jun-08,2008,26.94,
19.06.2008,Jun-08,2008,27.08,
20.06.2008,Jun-08,2008,26.74,
21.06.2008,Jun-08,2008,#N/A,
22.06.2008,Jun-08,2008,#N/A,
23.06.2008,Jun-08,2008,27.3,
24.06.2008,Jun-08,2008,27.3,
25.06.2008,Jun-08,2008,27.08,
26.06.2008,Jun-08,2008,27.28,
27.06.2008,Jun-08,2008,27.7,
28.06.2008,Jun-08,2008,#N/A,
29.06.2008,Jun-08,2008,#N/A,
30.06.2008,Jun-08,2008,28.25,
01.07.2008,Jul-08,2008,28.75,
02.07.2008,Jul-08,2008,27.2,
03.07.2008,Jul-08,2008,27.18,
04.07.2008,Jul-08,2008,27.1,
05.07.2008,Jul-08,2008,#N/A,
06.07.2008,Jul-08,2008,#N/A,
07.07.2008,Jul-08,2008,27.05,
08.07.2008,Jul-08,2008,25.5,
09.07.2008,Jul-08,2008,25.67,
10.07.2008,Jul-08,2008,26.35,
11.07.2008,Jul-08,2008,27,
12.07.2008,Jul-08,2008,#N/A,
13.07.2008,Jul-08,2008,#N/A,
14.07.2008,Jul-08,2008,26.82,
15.07.2008,Jul-08,2008,26.48,
16.07.2008,Jul-08,2008,24.73,
17.07.2008,Jul-08,2008,25.3,
18.07.2008,Jul-08,2008,24.1,
19.07.2008,Jul-08,2008,#N/A,
20.07.2008,Jul-08,2008,#N/A,
21.07.2008,Jul-08,2008,24.28,
22.07.2008,Jul-08,2008,24.31,
23.07.2008,Jul-08,2008,24.33,
24.07.2008,Jul-08,2008,24.76,
25.07.2008,Jul-08,2008,24.56,
26.07.2008,Jul-08,2008,#N/A,
27.07.2008,Jul-08,2008,#N/A,
28.07.2008,Jul-08,2008,24.17,
29.07.2008,Jul-08,2008,23.23,
30.07.2008,Jul-08,2008,22.1,
31.07.2008,Jul-08,2008,21.63,
01.08.2008,Aug-08,2008,21,
02.08.2008,Aug-08,2008,#N/A,
03.08.2008,Aug-08,2008,#N/A,
04.08.2008,Aug-08,2008,20.96,
05.08.2008,Aug-08,2008,21.3,
06.08.2008,Aug-08,2008,22.1,
07.08.2008,Aug-08,2008,22.57,
08.08.2008,Aug-08,2008,22.25,
09.08.2008,Aug-08,2008,#N/A,
10.08.2008,Aug-08,2008,#N/A,
11.08.2008,Aug-08,2008,22.31,
12.08.2008,Aug-08,2008,23.13,
13.08.2008,Aug-08,2008,23.53,
14.08.2008,Aug-08,2008,23.11,
